-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2019 through 12/31/2022 
Location: Latitude  -6.9726   Longitude -40.3438 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 551.85 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M           MERRA-2 Wind Direction at 50 Meters (Degrees) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
-END HEADER-
YEAR,MO,DY,HR,WS50M,WD50M,PRECTOTCORR,T2M,QV2M
2019,9,6,18,8.83,134.86,0.0,27.89,7.75
2019,9,6,19,9.0,133.84,0.0,26.93,8.42
2019,9,6,20,8.81,133.53,0.0,26.01,9.09
2019,9,6,21,8.82,134.28,0.0,25.15,9.58
2019,9,6,22,9.23,135.0,0.0,24.29,10.01
2019,9,6,23,9.61,136.81,0.0,23.23,10.44
2019,9,7,0,10.31,139.86,0.0,21.99,10.86
2019,9,7,1,11.1,140.65,0.0,20.73,11.11
2019,9,7,2,10.94,140.62,0.0,19.65,11.05
2019,9,7,3,10.6,140.05,0.0,18.86,10.93
2019,9,7,4,10.19,138.57,0.0,18.27,10.74
2019,9,7,5,9.82,136.35,0.0,17.78,10.68
2019,9,7,6,10.39,134.18,0.0,18.67,10.62
2019,9,7,7,11.6,131.45,0.0,21.55,10.07
2019,9,7,8,10.97,129.16,0.0,24.77,9.34
2019,9,7,9,10.12,127.88,0.0,27.8,8.79
2019,9,7,10,9.38,127.28,0.0,30.41,8.3
2019,9,7,11,8.78,126.97,0.0,32.44,7.87
2019,9,7,12,8.21,126.1,0.0,33.87,7.51
2019,9,7,13,7.65,124.76,0.0,34.68,7.14
2019,9,7,14,7.22,123.57,0.0,34.82,6.9
2019,9,7,15,6.97,122.73,0.0,34.29,6.77
2019,9,7,16,6.93,122.94,0.0,32.99,6.77
2019,9,7,17,7.21,127.91,0.0,29.88,7.02
2019,9,7,18,8.58,133.86,0.0,27.59,7.26
2019,9,7,19,9.49,135.63,0.0,27.07,7.51
2019,9,7,20,9.88,136.41,0.0,26.21,7.87
2019,9,7,21,9.35,138.32,0.0,25.26,8.3
2019,9,7,22,9.33,139.89,0.0,24.29,8.73
2019,9,7,23,10.59,140.63,0.0,23.2,9.4
2019,9,8,0,11.24,138.55,0.0,21.9,10.01
2019,9,8,1,10.82,136.11,0.0,20.73,10.38
2019,9,8,2,10.17,133.75,0.0,19.87,10.56
2019,9,8,3,9.94,131.85,0.0,19.19,10.74
2019,9,8,4,9.89,130.19,0.0,18.68,10.99
2019,9,8,5,9.83,128.84,0.0,18.33,11.23
2019,9,8,6,10.89,127.95,0.0,19.27,11.29
2019,9,8,7,11.86,129.63,0.0,22.13,10.74
2019,9,8,8,11.95,131.61,0.0,25.44,9.83
2019,9,8,9,11.41,133.25,0.0,28.44,8.79
2019,9,8,10,10.6,134.31,0.0,30.92,7.93
2019,9,8,11,9.79,134.77,0.0,32.87,7.26
2019,9,8,12,9.1,135.07,0.0,34.21,6.77
2019,9,8,13,8.48,134.51,0.0,34.94,6.41
2019,9,8,14,7.98,133.13,0.0,34.98,6.23
2019,9,8,15,7.63,131.51,0.0,34.4,6.23
2019,9,8,16,7.46,130.71,0.0,33.08,6.29
2019,9,8,17,7.42,133.72,0.0,30.03,6.59
2019,9,8,18,8.27,138.33,0.0,27.55,6.77
2019,9,8,19,9.02,140.41,0.0,26.97,6.96
2019,9,8,20,9.41,140.59,0.0,26.21,7.32
2019,9,8,21,9.2,140.38,0.0,25.35,7.87
2019,9,8,22,9.18,138.66,0.0,24.53,8.48
2019,9,8,23,9.4,135.98,0.0,23.66,9.22
2019,9,9,0,9.27,132.78,0.0,22.65,9.89
2019,9,9,1,9.42,129.48,0.0,21.73,10.44
2019,9,9,2,9.11,125.01,0.0,20.98,10.74
2019,9,9,3,8.59,120.93,0.0,20.38,10.99
2019,9,9,4,8.27,118.11,0.0,19.87,11.11
2019,9,9,5,8.17,116.27,0.0,19.43,11.23
2019,9,9,6,9.67,114.99,0.0,20.31,11.23
2019,9,9,7,10.56,113.61,0.0,22.94,10.86
2019,9,9,8,10.06,113.18,0.0,26.16,10.25
2019,9,9,9,9.41,114.42,0.0,29.24,9.7
2019,9,9,10,8.89,116.75,0.0,31.8,9.09
2019,9,9,11,8.49,119.8,0.0,33.74,8.42
2019,9,9,12,8.26,123.0,0.0,35.05,7.87
2019,9,9,13,8.07,125.15,0.0,35.68,7.63
2019,9,9,14,7.83,126.32,0.0,35.65,7.57
2019,9,9,15,7.58,126.74,0.0,34.95,7.57
2019,9,9,16,7.43,127.52,0.0,33.61,7.57
2019,9,9,17,7.4,131.11,0.0,30.71,7.69
2019,9,9,18,8.29,135.73,0.0,28.3,7.87
2019,9,9,19,9.04,137.59,0.0,27.69,7.93
2019,9,9,20,9.53,137.59,0.0,26.94,8.18
2019,9,9,21,9.87,136.38,0.0,26.32,8.54
2019,9,9,22,9.89,134.87,0.0,25.74,9.28
2019,9,9,23,9.84,131.27,0.0,25.04,10.13
2019,9,10,0,9.99,127.02,0.0,24.07,10.93
2019,9,10,1,9.46,123.35,0.0,22.8,11.54
2019,9,10,2,8.88,120.38,0.0,21.79,12.02
2019,9,10,3,8.46,118.88,0.0,21.01,12.33
2019,9,10,4,8.09,118.12,0.0,20.41,12.51
2019,9,10,5,7.87,117.13,0.0,19.94,12.57
2019,9,10,6,8.99,116.81,0.0,20.87,12.45
2019,9,10,7,9.99,118.33,0.0,23.51,11.96
2019,9,10,8,9.48,118.87,0.0,26.62,11.29
2019,9,10,9,8.54,119.5,0.0,29.58,10.74
2019,9,10,10,7.75,121.27,0.0,32.13,10.13
2019,9,10,11,7.33,123.83,0.0,34.01,9.46
2019,9,10,12,7.11,125.98,0.0,35.23,8.73
2019,9,10,13,6.88,126.97,0.0,35.79,8.12
2019,9,10,14,6.66,127.27,0.0,35.72,7.81
2019,9,10,15,6.48,127.06,0.0,35.04,7.63
2019,9,10,16,6.38,126.94,0.0,33.75,7.63
2019,9,10,17,6.28,129.29,0.0,30.9,7.93
2019,9,10,18,6.74,134.01,0.0,29.25,8.24
2019,9,10,19,7.42,137.52,0.0,28.95,8.48
2019,9,10,20,8.08,139.47,0.0,28.47,8.85
2019,9,10,21,8.61,139.3,0.0,27.69,9.34
2019,9,10,22,8.69,138.17,0.0,26.76,10.07
2019,9,10,23,8.84,135.14,0.0,25.68,10.99
2019,9,11,0,9.07,130.7,0.0,24.62,11.78
2019,9,11,1,9.49,126.12,0.0,23.55,12.45
2019,9,11,2,9.15,121.45,0.0,22.57,13.0
2019,9,11,3,8.48,117.6,0.0,21.82,13.31
2019,9,11,4,8.32,115.34,0.0,21.28,13.37
2019,9,11,5,8.49,114.7,0.0,20.95,13.24
2019,9,11,6,9.49,115.38,0.0,21.75,12.94
2019,9,11,7,9.77,117.43,0.0,23.99,12.39
2019,9,11,8,9.35,119.26,0.0,26.92,11.72
2019,9,11,9,8.65,121.11,0.0,29.9,11.05
2019,9,11,10,7.96,123.02,0.0,32.42,10.38
2019,9,11,11,7.41,124.43,0.0,34.25,9.58
2019,9,11,12,6.94,124.5,0.0,35.42,8.85
2019,9,11,13,6.48,123.0,0.0,35.99,8.3
2019,9,11,14,6.08,120.32,0.0,35.97,8.0
2019,9,11,15,5.75,117.33,0.0,35.33,7.75
2019,9,11,16,5.52,114.5,0.0,34.08,7.69
2019,9,11,17,5.38,115.52,0.0,31.06,7.93
2019,9,11,18,5.79,119.44,0.0,28.63,8.12
2019,9,11,19,6.42,122.68,0.0,27.88,8.18
2019,9,11,20,7.33,126.16,0.0,27.74,8.36
2019,9,11,21,8.25,128.89,0.0,27.66,8.79
2019,9,11,22,8.85,128.87,0.0,27.23,9.46
2019,9,11,23,8.28,126.75,0.0,26.36,10.19
2019,9,12,0,8.34,123.11,0.0,25.26,10.99
2019,9,12,1,8.05,117.76,0.0,24.13,11.6
2019,9,12,2,7.85,111.84,0.0,23.22,12.02
2019,9,12,3,7.37,106.5,0.0,22.5,12.27
2019,9,12,4,7.22,102.31,0.0,21.93,12.45
2019,9,12,5,7.2,100.63,0.0,21.45,12.57
2019,9,12,6,9.01,103.04,0.0,22.37,12.7
2019,9,12,7,10.13,105.02,0.0,24.69,12.45
2019,9,12,8,9.77,105.73,0.0,27.64,11.66
2019,9,12,9,9.01,107.57,0.0,30.56,10.8
2019,9,12,10,8.18,110.86,0.0,33.02,9.95
2019,9,12,11,7.43,115.0,0.0,34.89,9.09
2019,9,12,12,6.67,118.79,0.0,36.15,8.3
2019,9,12,13,5.92,122.12,0.0,36.77,7.75
2019,9,12,14,5.38,124.52,0.0,36.78,7.51
2019,9,12,15,5.07,125.92,0.0,36.18,7.32
2019,9,12,16,5.03,127.55,0.0,34.92,7.26
2019,9,12,17,5.44,133.66,0.0,31.59,7.51
2019,9,12,18,6.84,140.51,0.0,29.05,7.51
2019,9,12,19,8.19,142.71,0.0,28.37,7.39
2019,9,12,20,8.94,141.67,0.0,27.72,7.32
2019,9,12,21,9.35,138.83,0.0,26.88,7.45
2019,9,12,22,9.64,135.69,0.0,26.15,7.75
2019,9,12,23,9.97,131.19,0.0,25.62,8.61
2019,9,13,0,9.63,123.32,0.0,24.83,9.77
2019,9,13,1,9.44,114.7,0.0,23.76,10.8
2019,9,13,2,9.14,109.69,0.0,22.69,11.41
2019,9,13,3,8.47,107.4,0.0,21.8,11.9
2019,9,13,4,7.79,107.2,0.0,21.06,12.21
2019,9,13,5,7.52,107.59,0.0,20.51,12.39
2019,9,13,6,8.57,107.96,0.0,21.41,12.45
2019,9,13,7,9.07,110.42,0.0,24.17,11.9
2019,9,13,8,8.24,114.96,0.0,27.43,11.23
2019,9,13,9,7.13,120.83,0.0,30.5,10.68
2019,9,13,10,6.01,129.2,0.0,33.05,10.25
2019,9,13,11,5.01,140.38,0.0,34.91,9.89
2019,9,13,12,4.45,150.42,0.0,36.12,9.58
2019,9,13,13,4.19,155.87,0.0,36.7,9.16
2019,9,13,14,3.98,158.12,0.0,36.69,8.73
2019,9,13,15,3.83,157.83,0.0,36.01,8.36
2019,9,13,16,3.77,154.5,0.0,34.78,8.06
2019,9,13,17,4.15,150.98,0.0,31.71,8.18
2019,9,13,18,5.05,147.56,0.0,29.07,8.06
2019,9,13,19,5.92,142.72,0.0,28.11,7.75
2019,9,13,20,6.68,138.22,0.0,27.28,7.51
2019,9,13,21,7.2,134.43,0.0,26.77,7.32
2019,9,13,22,7.41,131.62,0.0,26.48,7.2
2019,9,13,23,7.39,129.46,0.0,26.12,7.14
2019,9,14,0,7.36,125.19,0.0,25.57,7.14
2019,9,14,1,7.83,116.49,0.0,24.68,7.32
2019,9,14,2,8.64,106.27,0.0,23.82,7.87
2019,9,14,3,8.21,99.2,0.0,22.87,8.67
2019,9,14,4,7.19,96.11,0.0,21.94,9.52
2019,9,14,5,7.08,95.57,0.0,21.33,10.25
2019,9,14,6,8.59,93.39,0.0,22.46,11.29
2019,9,14,7,9.19,94.1,0.0,25.12,12.02
2019,9,14,8,8.43,98.21,0.0,28.03,11.9
2019,9,14,9,7.23,103.3,0.0,30.94,11.29
2019,9,14,10,5.79,110.37,0.0,33.35,10.62
2019,9,14,11,4.49,122.28,0.0,35.06,10.01
2019,9,14,12,3.82,137.9,0.0,36.19,9.4
2019,9,14,13,3.75,150.98,0.0,36.75,8.85
2019,9,14,14,3.94,158.22,0.0,36.7,8.36
2019,9,14,15,4.22,160.89,0.0,36.05,7.93
2019,9,14,16,4.68,160.51,0.0,34.72,7.63
2019,9,14,17,5.75,160.38,0.0,31.96,7.57
2019,9,14,18,7.41,157.84,0.0,29.9,7.63
2019,9,14,19,8.16,152.28,0.0,29.26,7.69
2019,9,14,20,8.5,146.54,0.0,28.33,7.81
2019,9,14,21,8.74,141.97,0.0,27.48,7.93
2019,9,14,22,8.96,138.57,0.0,26.69,7.87
2019,9,14,23,9.35,135.85,0.0,26.0,7.75
2019,9,15,0,9.61,133.35,0.0,25.08,8.12
2019,9,15,1,9.81,129.41,0.0,23.56,9.16
2019,9,15,2,10.19,124.88,0.0,22.18,10.31
2019,9,15,3,9.7,120.86,0.0,21.23,10.86
2019,9,15,4,9.36,118.4,0.0,20.39,11.17
2019,9,15,5,8.88,117.69,0.0,19.8,11.35
2019,9,15,6,9.07,119.17,0.0,20.52,11.23
2019,9,15,7,9.21,121.05,0.0,23.01,10.44
2019,9,15,8,8.53,123.65,0.0,26.2,9.64
2019,9,15,9,7.48,128.64,0.0,29.46,9.16
2019,9,15,10,6.46,137.06,0.0,32.28,8.85
2019,9,15,11,5.79,148.0,0.0,34.3,8.67
2019,9,15,12,5.51,158.35,0.0,35.58,8.48
2019,9,15,13,5.41,164.94,0.0,36.19,8.18
2019,9,15,14,5.42,167.59,0.0,36.18,7.75
2019,9,15,15,5.47,167.21,0.0,35.54,7.39
2019,9,15,16,5.68,164.68,0.0,34.22,6.96
2019,9,15,17,6.21,161.45,0.0,31.2,6.84
2019,9,15,18,7.39,155.47,0.0,28.55,6.71
2019,9,15,19,8.37,146.84,0.0,27.8,6.53
2019,9,15,20,9.07,139.3,0.0,27.13,6.41
2019,9,15,21,9.57,134.01,0.0,26.46,6.53
2019,9,15,22,9.68,131.99,0.0,25.63,7.02
2019,9,15,23,9.47,130.75,0.0,24.52,8.18
2019,9,16,0,9.74,128.68,0.0,23.33,9.7
2019,9,16,1,9.84,123.6,0.0,22.27,10.8
2019,9,16,2,9.63,116.13,0.0,21.4,11.47
2019,9,16,3,9.06,112.74,0.0,20.69,11.96
2019,9,16,4,8.33,113.2,0.0,20.15,12.27
2019,9,16,5,8.01,115.54,0.0,19.76,12.33
2019,9,16,6,9.71,119.49,0.0,20.76,12.15
2019,9,16,7,10.81,122.87,0.0,23.37,11.35
2019,9,16,8,10.48,125.25,0.0,26.5,10.62
2019,9,16,9,9.48,127.5,0.0,29.48,10.07
2019,9,16,10,8.45,130.46,0.0,32.07,9.64
2019,9,16,11,7.59,133.96,0.0,34.04,9.34
2019,9,16,12,7.0,136.49,0.0,35.39,8.91
2019,9,16,13,6.61,137.64,0.0,36.15,8.36
2019,9,16,14,6.37,137.78,0.0,36.27,7.81
2019,9,16,15,6.37,137.14,0.0,35.75,7.32
2019,9,16,16,6.63,136.15,0.0,34.44,7.08
2019,9,16,17,7.18,137.47,0.0,31.46,7.02
2019,9,16,18,8.49,138.8,0.0,28.92,7.08
2019,9,16,19,9.34,137.54,0.0,28.28,7.08
2019,9,16,20,9.77,135.87,0.0,27.32,7.2
2019,9,16,21,9.41,135.1,0.0,26.39,7.45
2019,9,16,22,8.9,132.26,0.0,25.38,7.81
2019,9,16,23,8.91,126.91,0.0,24.44,8.3
2019,9,17,0,9.49,120.79,0.0,23.4,8.97
2019,9,17,1,9.44,115.95,0.0,22.32,9.64
2019,9,17,2,8.82,112.57,0.0,21.37,10.07
2019,9,17,3,8.26,111.01,0.0,20.55,10.44
2019,9,17,4,7.96,111.0,0.0,19.87,10.74
2019,9,17,5,7.8,112.32,0.0,19.34,10.99
2019,9,17,6,9.08,114.07,0.0,20.19,11.05
2019,9,17,7,9.5,115.15,0.0,22.73,10.62
2019,9,17,8,8.56,115.68,0.0,25.8,10.13
2019,9,17,9,7.38,116.59,0.0,28.88,9.83
2019,9,17,10,6.33,119.51,0.0,31.54,9.58
2019,9,17,11,5.6,124.38,0.0,33.61,9.34
2019,9,17,12,5.24,127.91,0.0,35.05,8.97
2019,9,17,13,5.03,129.9,0.0,35.85,8.54
2019,9,17,14,4.84,130.74,0.0,35.98,8.18
2019,9,17,15,4.64,129.53,0.0,35.48,7.87
2019,9,17,16,4.49,126.73,0.0,34.3,7.69
2019,9,17,17,4.54,125.55,0.0,31.3,7.87
2019,9,17,18,5.02,125.37,0.0,28.62,7.87
2019,9,17,19,5.54,122.28,0.0,27.66,7.75
2019,9,17,20,6.02,117.86,0.0,26.76,7.69
2019,9,17,21,6.42,112.76,0.0,25.92,7.63
2019,9,17,22,6.77,108.64,0.0,25.13,7.63
2019,9,17,23,7.36,105.64,0.0,24.42,7.75
2019,9,18,0,8.46,100.43,0.0,24.05,8.0
2019,9,18,1,8.76,91.69,0.0,23.62,8.42
2019,9,18,2,7.85,83.37,0.0,22.9,9.09
2019,9,18,3,7.09,77.97,0.0,22.2,10.13
2019,9,18,4,6.69,76.63,0.0,21.59,11.05
2019,9,18,5,6.54,79.68,0.0,21.14,11.6
2019,9,18,6,7.86,83.95,0.0,22.31,12.15
2019,9,18,7,8.96,89.4,0.0,24.9,12.63
2019,9,18,8,8.2,93.66,0.0,27.69,12.57
2019,9,18,9,7.2,97.29,0.0,30.39,12.27
2019,9,18,10,6.3,101.44,0.0,32.77,11.78
2019,9,18,11,5.58,105.92,0.0,34.66,11.23
2019,9,18,12,5.08,108.66,0.0,35.99,10.74
2019,9,18,13,4.78,109.47,0.0,36.6,10.38
2019,9,18,14,4.69,108.34,0.0,36.45,10.13
2019,9,18,15,4.7,106.42,0.0,35.68,10.01
2019,9,18,16,4.84,105.36,0.0,34.38,10.07
2019,9,18,17,5.04,105.01,0.0,32.55,10.19
2019,9,18,18,5.39,106.49,0.0,31.12,10.31
2019,9,18,19,5.64,108.99,0.0,30.58,10.38
2019,9,18,20,5.8,112.73,0.0,29.98,10.44
2019,9,18,21,6.1,116.4,0.0,29.42,10.44
2019,9,18,22,6.61,118.08,0.0,28.89,10.5
2019,9,18,23,7.35,116.57,0.0,28.32,10.56
2019,9,19,0,8.0,110.1,0.0,27.67,10.62
2019,9,19,1,8.06,97.8,0.0,26.71,10.62
2019,9,19,2,8.03,88.66,0.0,25.72,10.62
2019,9,19,3,7.23,84.04,0.0,24.48,10.8
2019,9,19,4,6.59,86.74,0.0,23.45,10.99
2019,9,19,5,6.59,91.09,0.0,22.79,11.23
2019,9,19,6,8.29,95.24,0.0,23.73,11.35
2019,9,19,7,9.15,100.27,0.0,25.93,11.41
2019,9,19,8,8.67,104.51,0.0,28.62,11.41
2019,9,19,9,7.95,108.15,0.0,31.4,11.29
2019,9,19,10,7.22,112.38,0.0,33.8,11.05
2019,9,19,11,6.68,117.34,0.0,35.68,10.62
2019,9,19,12,6.33,121.22,0.0,36.97,10.07
2019,9,19,13,6.08,123.2,0.0,37.6,9.4
2019,9,19,14,5.9,123.61,0.0,37.63,8.85
2019,9,19,15,5.82,122.9,0.0,37.02,8.3
2019,9,19,16,5.93,122.08,0.0,35.73,7.87
2019,9,19,17,6.25,123.47,0.0,32.85,7.75
2019,9,19,18,7.29,126.02,0.0,30.15,7.69
2019,9,19,19,8.14,127.83,0.0,29.3,7.57
2019,9,19,20,8.77,129.72,0.0,28.54,7.63
2019,9,19,21,9.05,130.8,0.0,27.99,8.06
2019,9,19,22,8.68,127.98,0.0,27.38,8.85
2019,9,19,23,8.06,121.36,0.0,26.66,9.77
2019,9,20,0,8.55,114.69,0.0,25.63,10.62
2019,9,20,1,8.1,105.5,0.0,24.66,11.05
2019,9,20,2,7.63,97.89,0.0,23.82,11.11
2019,9,20,3,7.24,95.02,0.0,23.06,11.23
2019,9,20,4,7.29,97.08,0.0,22.34,11.54
2019,9,20,5,7.7,100.99,0.0,21.74,11.78
2019,9,20,6,9.37,105.03,0.0,22.44,11.9
2019,9,20,7,9.84,108.9,0.0,24.49,11.6
2019,9,20,8,9.07,113.39,0.0,27.24,11.05
2019,9,20,9,8.12,119.5,0.0,30.26,10.5
2019,9,20,10,7.23,128.02,0.0,33.03,9.95
2019,9,20,11,6.57,137.6,0.0,35.21,9.22
2019,9,20,12,6.23,144.96,0.0,36.67,8.42
2019,9,20,13,6.13,148.01,0.0,37.4,7.63
2019,9,20,14,6.15,147.18,0.0,37.4,6.9
2019,9,20,15,6.16,143.2,0.0,36.7,6.29
2019,9,20,16,6.23,137.75,0.0,35.34,5.8
2019,9,20,17,6.61,136.1,0.0,31.94,5.74
2019,9,20,18,7.63,134.88,0.0,28.9,5.68
2019,9,20,19,8.22,130.49,0.0,27.85,5.55
2019,9,20,20,8.38,126.24,0.0,26.81,5.62
2019,9,20,21,8.35,122.59,0.0,25.78,5.8
2019,9,20,22,8.57,119.56,0.0,24.95,6.16
2019,9,20,23,9.08,114.98,0.0,24.49,6.71
2019,9,21,0,9.43,107.14,0.0,24.1,7.51
2019,9,21,1,8.43,96.82,0.0,23.63,8.42
2019,9,21,2,6.97,87.3,0.0,22.87,9.03
2019,9,21,3,6.44,82.75,0.0,22.27,9.52
2019,9,21,4,6.34,82.64,0.0,21.71,9.95
2019,9,21,5,6.46,84.17,0.0,21.23,10.31
2019,9,21,6,7.92,88.76,0.0,22.55,11.11
2019,9,21,7,8.68,93.56,0.0,25.06,11.72
2019,9,21,8,7.82,96.37,0.0,28.07,11.6
2019,9,21,9,6.67,99.77,0.0,31.12,11.05
2019,9,21,10,5.66,107.43,0.0,33.74,10.13
2019,9,21,11,5.07,118.74,0.0,35.76,9.03
2019,9,21,12,4.85,128.79,0.0,37.15,8.12
2019,9,21,13,4.7,135.07,0.0,37.84,7.39
2019,9,21,14,4.63,137.94,0.0,37.87,6.9
2019,9,21,15,4.65,139.49,0.0,37.24,6.59
2019,9,21,16,4.77,139.98,0.0,35.94,6.35
2019,9,21,17,5.23,142.46,0.0,32.41,6.59
2019,9,21,18,6.38,143.37,0.0,29.51,6.71
2019,9,21,19,7.35,140.3,0.0,28.55,6.71
2019,9,21,20,7.97,136.63,0.0,27.65,6.84
2019,9,21,21,8.37,133.18,0.0,26.83,6.96
2019,9,21,22,8.58,128.83,0.0,26.11,7.08
2019,9,21,23,8.86,120.93,0.0,25.38,7.26
2019,9,22,0,9.46,110.4,0.0,24.8,7.39
2019,9,22,1,9.14,100.19,0.0,24.11,7.57
2019,9,22,2,8.06,92.72,0.0,23.2,8.0
2019,9,22,3,7.5,90.06,0.0,22.38,8.61
2019,9,22,4,7.09,90.44,0.0,21.73,9.34
2019,9,22,5,6.91,92.59,0.0,21.25,9.83
2019,9,22,6,8.38,89.68,0.0,22.48,10.68
2019,9,22,7,8.91,88.19,0.0,25.02,11.66
2019,9,22,8,7.65,91.99,0.0,27.86,11.41
2019,9,22,9,6.21,97.52,0.0,30.76,10.74
2019,9,22,10,4.81,105.73,0.0,33.31,10.01
2019,9,22,11,3.74,119.67,0.0,35.26,9.28
2019,9,22,12,3.28,135.77,0.0,36.63,8.67
2019,9,22,13,3.27,148.28,0.0,37.3,8.12
2019,9,22,14,3.46,155.63,0.0,37.33,7.75
2019,9,22,15,3.76,157.8,0.0,36.78,7.51
2019,9,22,16,4.21,156.72,0.0,35.54,7.39
2019,9,22,17,5.15,157.13,0.0,32.6,7.51
2019,9,22,18,6.8,155.79,0.0,30.12,7.51
2019,9,22,19,7.93,151.39,0.0,29.49,7.39
2019,9,22,20,8.28,145.46,0.0,29.1,7.39
2019,9,22,21,8.33,140.14,0.0,28.39,7.45
2019,9,22,22,8.3,134.92,0.0,27.6,7.51
2019,9,22,23,8.62,128.89,0.0,26.78,7.63
2019,9,23,0,8.74,120.39,0.0,25.9,7.75
2019,9,23,1,8.68,111.09,0.0,24.94,8.06
2019,9,23,2,8.51,102.03,0.0,23.94,8.73
2019,9,23,3,7.8,94.94,0.0,23.06,9.34
2019,9,23,4,7.27,92.77,0.0,22.34,9.83
2019,9,23,5,7.13,92.7,0.0,21.83,10.19
2019,9,23,6,8.64,95.14,0.0,22.9,10.93
2019,9,23,7,9.65,100.49,0.0,25.24,11.47
2019,9,23,8,9.21,104.79,0.0,28.1,11.23
2019,9,23,9,8.31,108.2,0.0,30.98,10.68
2019,9,23,10,7.32,112.27,0.0,33.42,10.25
2019,9,23,11,6.49,117.55,0.0,35.26,9.89
2019,9,23,12,5.84,122.54,0.0,36.53,9.52
2019,9,23,13,5.34,126.85,0.0,37.19,9.28
2019,9,23,14,5.05,130.36,0.0,37.23,9.03
2019,9,23,15,4.98,132.27,0.0,36.65,8.85
2019,9,23,16,5.19,133.84,0.0,35.4,8.79
2019,9,23,17,5.82,138.05,0.0,33.14,8.91
2019,9,23,18,6.83,142.2,0.0,32.15,9.09
2019,9,23,19,7.56,140.75,0.0,31.62,9.34
2019,9,23,20,8.27,135.73,0.0,30.83,9.7
2019,9,23,21,8.68,129.26,0.0,30.03,10.25
2019,9,23,22,9.48,122.49,0.0,28.97,10.93
2019,9,23,23,10.19,116.15,0.0,27.51,11.72
2019,9,24,0,10.07,112.31,0.0,26.06,12.39
2019,9,24,1,9.74,111.69,0.01,24.82,12.76
2019,9,24,2,9.78,115.95,0.01,23.73,12.82
2019,9,24,3,9.9,120.39,0.01,22.78,12.63
2019,9,24,4,9.95,123.22,0.01,22.05,12.45
2019,9,24,5,9.77,124.48,0.01,21.58,12.27
2019,9,24,6,10.31,125.71,0.0,22.12,12.02
2019,9,24,7,10.78,128.08,0.0,23.94,11.47
2019,9,24,8,10.48,131.19,0.0,26.41,10.86
2019,9,24,9,9.8,135.0,0.0,29.08,10.25
2019,9,24,10,9.15,139.26,0.0,31.5,9.89
2019,9,24,11,8.59,143.39,0.0,33.44,9.58
2019,9,24,12,8.05,145.88,0.0,34.69,9.4
2019,9,24,13,7.47,146.83,0.0,35.27,9.28
2019,9,24,14,6.99,147.18,0.0,34.94,9.09
2019,9,24,15,6.65,147.19,0.0,34.37,8.91
2019,9,24,16,6.55,145.93,0.0,33.2,8.73
2019,9,24,17,6.55,143.54,0.0,31.47,8.54
2019,9,24,18,7.01,140.56,0.0,29.98,8.42
2019,9,24,19,7.68,136.65,0.0,29.1,8.36
2019,9,24,20,8.23,133.31,0.0,28.0,8.3
2019,9,24,21,8.54,131.81,0.0,26.95,8.36
2019,9,24,22,8.62,132.69,0.0,26.01,8.48
2019,9,24,23,8.42,135.04,0.0,24.95,8.79
2019,9,25,0,8.64,137.75,0.0,23.87,9.16
2019,9,25,1,9.45,138.82,0.0,22.72,9.77
2019,9,25,2,9.15,137.98,0.0,21.63,10.44
2019,9,25,3,8.74,135.43,0.0,20.75,10.99
2019,9,25,4,8.32,130.66,0.0,20.05,11.41
2019,9,25,5,7.84,124.77,0.0,19.56,11.66
2019,9,25,6,8.89,123.82,0.0,20.53,11.72
2019,9,25,7,9.19,126.26,0.0,23.32,11.23
2019,9,25,8,7.97,129.55,0.0,26.72,10.62
2019,9,25,9,6.47,135.39,0.0,29.98,10.01
2019,9,25,10,5.38,146.19,0.0,32.51,9.52
2019,9,25,11,4.86,158.68,0.0,34.17,9.16
2019,9,25,12,4.7,166.06,0.0,35.12,8.67
2019,9,25,13,4.65,167.88,0.0,35.42,8.06
2019,9,25,14,4.65,166.9,0.0,35.29,7.45
2019,9,25,15,4.66,163.84,0.0,34.73,6.96
2019,9,25,16,4.69,159.3,0.0,33.52,6.65
2019,9,25,17,5.15,157.6,0.0,30.65,6.59
2019,9,25,18,6.42,156.09,0.0,27.92,6.47
2019,9,25,19,7.48,151.29,0.0,27.13,6.29
2019,9,25,20,8.02,145.8,0.0,26.76,6.29
2019,9,25,21,8.06,140.66,0.0,26.42,6.35
2019,9,25,22,7.92,136.08,0.0,25.92,6.59
2019,9,25,23,8.02,132.16,0.0,25.01,7.14
2019,9,26,0,8.57,128.33,0.0,24.23,8.06
2019,9,26,1,9.37,123.74,0.0,23.46,9.58
2019,9,26,2,9.24,116.09,0.0,22.48,11.11
2019,9,26,3,8.48,107.37,0.0,21.47,11.84
2019,9,26,4,8.17,102.31,0.0,20.76,12.02
2019,9,26,5,7.69,102.61,0.0,20.28,12.08
2019,9,26,6,8.41,105.35,0.0,21.19,11.96
